"년월일","호기","총량","평균","최대","최소","최대(시간별)","최소(시간별)","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2016-04-11","1","59912.00","2496.00","4256.00","313","4256.00","313","2841.00","3667.00","3467.00","2589.00","4256.00","4118.00","3595.00","968","313","771","3124.00","2947.00","2920.00","2846.00","2622.00","2819.00","2510.00","2102.00","1434.00","1624.00","1649.00","2253.00","2391.00","2086.00"
"2016-04-11","2","40704.00","1696.00","3365.00","204","3365.00","204","2610.00","3125.00","3185.00","2062.00","3065.00","3365.00","2819.00","788","204","567","1720.00","1238.00","1396.00","1330.00","1364.00","1544.00","1630.00","1192.00","983","1045.00","1078.00","1444.00","1613.00","1337.00"
"2016-04-12","1","86885.00","3620.00","11150.00","566","11150.00","566","1426.00","1394.00","982","1130.00","1236.00","1620.00","1946.00","1873.00","2215.00","3496.00","4678.00","2853.00","1591.00","1504.00","1250.00","1530.00","1079.00","566","3761.00","8278.00","10296.00","10516.00","11150.00","10515.00"
"2016-04-12","2","52868.00","2203.00","6408.00","233","6408.00","233","918","930","654","782","785","1044.00","1259.00","1270.00","1622.00","2416.00","2821.00","1783.00","958","931","900","1243.00","849","233","2419.00","4929.00","6032.00","5881.00","6408.00","5801.00"
"2016-04-13","1","74417.00","3101.00","11019.00","0","11019.00","99","10099.00","7493.00","5730.00","5654.00","9424.00","10110.00","11019.00","7377.00","287","789","732","0","0","0","550","99","0","0","0","195","915","1333.00","1260.00","1351.00"
"2016-04-13","2","45825.00","1909.00","7099.00","0","7099.00","2","5520.00","4015.00","2768.00","2871.00","6020.00","6690.00","7099.00","4906.00","292","935","786","0","2","0","401","90","0","0","0","82","679","858","879","932"
"2016-04-14","1","131636.00","5485.00","9559.00","1131.00","9559.00","1131.00","1424.00","1154.00","1131.00","1705.00","3129.00","4769.00","8842.00","9559.00","8897.00","4877.00","4696.00","3502.00","6617.00","7095.00","6748.00","5295.00","5165.00","3524.00","6848.00","8809.00","7548.00","6641.00","6365.00","7296.00"
"2016-04-14","2","101558.00","4232.00","7679.00","652","7679.00","652","847","652","697","1063.00","2051.00","5146.00","7540.00","7679.00","6613.00","4062.00","3479.00","2641.00","5054.00","4926.00","4947.00","4078.00","3879.00","2984.00","5432.00","5975.00","5132.00","5030.00","5417.00","6234.00"
"2016-04-15","1","83042.00","3460.00","10998.00","685","10998.00","685","10998.00","10005.00","7829.00","4083.00","2933.00","1266.00","2229.00","961","3300.00","3565.00","3686.00","4823.00","3782.00","3480.00","4506.00","4220.00","3347.00","2062.00","1281.00","1044.00","1048.00","1021.00","888","685"
"2016-04-15","2","58893.00","2454.00","7798.00","474","7798.00","474","7798.00","7636.00","7481.00","3556.00","2260.00","831","1105.00","598","2196.00","2361.00","2304.00","2926.00","2343.00","2438.00","2978.00","2706.00","2140.00","1252.00","869","655","706","728","474","552"
"2016-04-16","1","170405.00","7100.00","11988.00","387","11988.00","387","429","387","1031.00","1613.00","3567.00","5680.00","8123.00","7226.00","7994.00","8953.00","10810.00","11981.00","11987.00","11988.00","10247.00","7355.00","7274.00","7850.00","7944.00","7961.00","7883.00","7566.00","7451.00","7105.00"
"2016-04-16","2","138638.00","5777.00","7989.00","343","7989.00","343","395","343","798","1324.00","2802.00","3558.00","5930.00","5284.00","5921.00","6686.00","7290.00","7989.00","7987.00","7415.00","7763.00","7424.00","7159.00","7735.00","7938.00","7964.00","7721.00","7416.00","7341.00","6455.00"
"2016-04-17","1","124173.00","5174.00","11409.00","0","11409.00","208","4407.00","6823.00","3967.00","0","208","1268.00","5713.00","6212.00","5905.00","7113.00","10671.00","10837.00","8612.00","7858.00","9143.00","11409.00","9401.00","3380.00","899","502","693","1125.00","3789.00","4238.00"
"2016-04-17","2","88473.00","3686.00","7881.00","0","7881.00","80","3778.00","5029.00","2322.00","0","80","1363.00","1982.00","2516.00","3620.00","4514.00","7881.00","7577.00","6540.00","5908.00","6572.00","7786.00","6934.00","3253.00","876","560","720","1084.00","3600.00","3978.00"
"2016-04-18","1","50025.00","2084.00","5563.00","0","5563.00","11","3251.00","4563.00","3283.00","5563.00","4230.00","579","245","0","482","670","2889.00","5236.00","4111.00","2637.00","2450.00","1559.00","2234.00","2119.00","2285.00","1087.00","11","0","0","541"
"2016-04-18","2","40566.00","1690.00","4619.00","0","4619.00","8","2807.00","4120.00","3166.00","4619.00","3447.00","522","88","0","592","503","1868.00","3624.00","3075.00","1802.00","1746.00","1182.00","1679.00","1909.00","1986.00","1059.00","8","0","0","764"
"2016-04-19","1","14867.00","619","3182.00","0","3182.00","6","1263.00","1035.00","229","2369.00","3182.00","2827.00","1034.00","652","537","143","120","486","594","0","36","6","0","0","0","0","0","0","82","272"
"2016-04-19","2","13687.00","570","2956.00","0","2956.00","8","1049.00","1005.00","243","2182.00","2956.00","2591.00","964","805","662","223","150","305","380","0","8","0","0","0","0","0","0","0","48","116"
"2016-04-20","1","81278.00","3387.00","10873.00","672","10873.00","672","672","1786.00","1529.00","916","992","1573.00","2461.00","1333.00","1024.00","1300.00","1069.00","2187.00","2565.00","5035.00","4075.00","5323.00","2842.00","2104.00","7850.00","7465.00","2259.00","4539.00","10873.00","9506.00"
"2016-04-20","2","50851.00","2119.00","7491.00","266","7491.00","266","266","1038.00","1191.00","631","547","755","1191.00","624","446","822","525","1394.00","1926.00","3507.00","2722.00","3587.00","1837.00","1484.00","4420.00","4352.00","1333.00","3220.00","7491.00","5542.00"
"2016-04-21","1","126355.00","5265.00","11886.00","10","11886.00","10","11886.00","10594.00","9854.00","9763.00","5896.00","5375.00","630","716","10","297","1353.00","471","2637.00","5635.00","7074.00","7116.00","8037.00","10125.00","11277.00","7102.00","4127.00","3084.00","1784.00","1512.00"
"2016-04-21","2","91732.00","3822.00","7889.00","2","7889.00","2","7501.00","7889.00","7790.00","7460.00","4758.00","4037.00","387","555","2","146","778","548","1950.00","3811.00","5060.00","4807.00","5079.00","6958.00","7836.00","5163.00","3529.00","2456.00","1870.00","1362.00"
"2016-04-22","1","29044.00","1210.00","5490.00","0","5490.00","8","5490.00","3098.00","3507.00","3971.00","3477.00","848","176","44","45","3488.00","2205.00","1126.00","419","83","0","8","21","0","43","387","240","44","284","40"
"2016-04-22","2","26236.00","1093.00","5375.00","0","5375.00","14","5375.00","2523.00","3126.00","3897.00","3671.00","862","323","124","74","2801.00","1493.00","526","179","56","0","14","0","0","24","383","242","82","392","69"
"2016-04-23","1","19013.00","792","5165.00","0","5165.00","8","28","1980.00","608","0","1603.00","5165.00","1293.00","339","0","12","0","0","0","0","724","565","382","8","656","1826.00","1493.00","366","352","1613.00"
"2016-04-23","2","16805.00","700","4604.00","0","4604.00","14","26","2312.00","516","0","1671.00","4604.00","1020.00","207","0","16","0","0","0","0","491","251","296","14","573","1595.00","1213.00","395","251","1354.00"
"2016-04-24","1","40335.00","1681.00","8022.00","0","8022.00","2","2","860","4122.00","5375.00","8022.00","4699.00","3807.00","3426.00","2000.00","1028.00","679","1006.00","1047.00","917","886","720","664","390","229","3","0","0","0","453"
"2016-04-24","2","26251.00","1094.00","4902.00","0","4902.00","6","0","541","3068.00","4286.00","4902.00","2755.00","2288.00","2233.00","1444.00","539","426","592","672","541","541","414","441","252","144","6","0","0","0","166"
"2016-04-25","1","18249.00","760","1503.00","67","1503.00","67","847","910","1285.00","1207.00","1110.00","1503.00","1183.00","878","1428.00","1312.00","977","1166.00","1078.00","411","444","416","529","478","68","67","221","157","327","247"
"2016-04-25","2","11118.00","463","955","28","955","28","408","498","821","743","624","863","621","527","955","860","675","742","670","256","325","337","341","343","46","28","161","85","103","86"
"2016-04-26","1","17014.00","709","3484.00","0","3484.00","16","738","909","1065.00","601","208","317","233","258","0","30","0","21","312","334","16","29","189","642","679","982","1474.00","2226.00","3484.00","2267.00"
"2016-04-26","2","9826.00","409","2251.00","0","2251.00","16","338","493","548","281","64","189","169","164","0","30","0","16","214","238","0","0","96","331","407","514","859","1291.00","2251.00","1333.00"
"2016-04-27","1","130649.00","5444.00","9774.00","1899.00","9774.00","1899.00","1899.00","3207.00","4585.00","6273.00","6745.00","6388.00","5063.00","8058.00","6445.00","7781.00","6211.00","5847.00","6715.00","6337.00","5284.00","4061.00","4253.00","4707.00","6851.00","9774.00","5474.00","3821.00","2796.00","2074.00"
"2016-04-27","2","83877.00","3495.00","6266.00","1296.00","6266.00","1296.00","1300.00","2158.00","2954.00","4072.00","4345.00","4094.00","3154.00","5453.00","4272.00","5309.00","4126.00","3813.00","4458.00","4044.00","3109.00","2511.00","2992.00","2921.00","4348.00","6266.00","3205.00","2050.00","1627.00","1296.00"
"2016-04-28","1","35373.00","1474.00","2966.00","591","2966.00","591","1483.00","907","800","656","591","750","1335.00","652","1043.00","834","1549.00","1580.00","2520.00","2763.00","1606.00","1377.00","2966.00","1210.00","1057.00","1699.00","2276.00","2663.00","1962.00","1094.00"
"2016-04-28","2","26388.00","1100.00","2514.00","341","2514.00","341","964","551","397","341","343","507","874","380","662","601","1081.00","825","1554.00","1835.00","1108.00","919","2137.00","939","1027.00","1533.00","2005.00","2514.00","2169.00","1122.00"
"2016-04-29","1","34541.00","1439.00","6110.00","0","6110.00","35","1463.00","970","1397.00","2093.00","6110.00","3968.00","4692.00","3683.00","935","749","461","767","796","1018.00","1287.00","1133.00","621","217","775","563","181","35","0","627"
"2016-04-29","2","29116.00","1213.00","5174.00","0","5174.00","15","1438.00","950","1278.00","2377.00","5174.00","3663.00","4210.00","3327.00","833","468","268","463","574","527","637","626","484","145","508","452","203","15","0","496"
"2016-04-30","1","84047.00","3502.00","11184.00","50","11184.00","50","975","1293.00","1394.00","228","376","720","110","50","611","1021.00","958","1341.00","3012.00","2751.00","3083.00","4385.00","3543.00","4808.00","5316.00","9035.00","7956.00","8769.00","11128.00","11184.00"
"2016-04-30","2","60180.00","2508.00","7810.00","70","7810.00","70","740","1024.00","1138.00","313","522","778","142","70","333","616","533","841","1848.00","1910.00","1898.00","3321.00","2585.00","2984.00","3773.00","6638.00","6397.00","6257.00","7709.00","7810.00"
"2016-05-01","1","145743.00","6073.00","11479.00","2109.00","11479.00","2109.00","11479.00","10591.00","9563.00","7925.00","6182.00","9414.00","7867.00","4043.00","7416.00","3136.00","2109.00","3295.00","7659.00","9869.00","7088.00","4507.00","2597.00","3277.00","3893.00","3309.00","4171.00","5409.00","6727.00","4217.00"
"2016-05-01","2","93595.00","3900.00","7963.00","1285.00","7963.00","1285.00","7963.00","7717.00","6471.00","4812.00","4001.00","5899.00","5602.00","3082.00","4678.00","1589.00","1291.00","1814.00","4284.00","6447.00","4768.00","2776.00","1285.00","1487.00","2660.00","2189.00","2937.00","3629.00","3783.00","2431.00"
"2016-05-02","1","171783.00","7158.00","11997.00","673","11997.00","673","5204.00","4226.00","3374.00","2291.00","2225.00","1412.00","1217.00","673","1621.00","2158.00","4103.00","6887.00","10491.00","11443.00","11196.00","11144.00","11674.00","11837.00","11959.00","11450.00","11467.00","10957.00","10777.00","11997.00"
"2016-05-02","2","107142.00","4464.00","7996.00","465","7996.00","465","3514.00","2518.00","2126.00","1222.00","1424.00","808","568","465","1281.00","1699.00","2139.00","3889.00","5885.00","6813.00","6532.00","6711.00","7182.00","7640.00","7838.00","7948.00","7919.00","6561.00","6464.00","7996.00"
"2016-05-03","1","197963.00","8248.00","11977.00","2737.00","11977.00","2737.00","11977.00","11914.00","10112.00","9150.00","9527.00","6284.00","7903.00","11641.00","6953.00","4390.00","11713.00","11353.00","10903.00","9469.00","6166.00","9552.00","9670.00","9205.00","8788.00","5110.00","5601.00","2737.00","3585.00","4260.00"
"2016-05-03","2","140782.00","5866.00","7979.00","1748.00","7979.00","1748.00","7979.00","7906.00","6646.00","7357.00","7714.00","4044.00","4906.00","7442.00","4489.00","3036.00","7652.00","7260.00","7070.00","7605.00","4643.00","6522.00","7695.00","7639.00","7394.00","4520.00","4093.00","1748.00","2636.00","2786.00"
"2016-05-04","1","131687.00","5487.00","10022.00","1703.00","10022.00","1703.00","2312.00","1974.00","3709.00","4434.00","6305.00","4827.00","5673.00","5552.00","5108.00","8095.00","10022.00","8696.00","8729.00","8784.00","9812.00","9311.00","6870.00","5102.00","2923.00","2706.00","3697.00","3201.00","2142.00","1703.00"
"2016-05-04","2","97149.00","4048.00","6699.00","1319.00","6699.00","1319.00","1319.00","1502.00","2087.00","2521.00","3622.00","3427.00","4233.00","4802.00","3267.00","5861.00","6699.00","5947.00","6187.00","6205.00","6692.00","6604.00","5324.00","4273.00","3043.00","2482.00","3521.00","3312.00","2293.00","1926.00"
"2016-05-05","1","115891.00","4829.00","11720.00","0","11720.00","20","2300.00","651","20","0","0","0","60","0","430","1570.00","2382.00","5295.00","4131.00","3181.00","6856.00","8542.00","9770.00","10636.00","8933.00","7425.00","9711.00","11622.00","11720.00","10656.00"
"2016-05-05","2","67454.00","2811.00","7774.00","0","7774.00","6","2203.00","709","61","0","0","0","6","0","219","723","1167.00","2371.00","2218.00","1518.00","3805.00","4347.00","4863.00","6030.00","4844.00","5230.00","6132.00","7058.00","7774.00","6176.00"
"2016-05-06","1","60272.00","2511.00","9349.00","0","9349.00","3","8808.00","4968.00","4074.00","5859.00","3785.00","7105.00","9349.00","1285.00","0","0","3","447","41","0","0","77","10","0","0","28","465","2855.00","6543.00","4570.00"
"2016-05-06","2","38202.00","1592.00","6437.00","0","6437.00","2","4963.00","2855.00","1897.00","2773.00","1749.00","4279.00","6437.00","881","0","0","2","218","36","0","0","108","10","0","0","7","435","2476.00","5069.00","4007.00"
"2016-05-07","1","130918.00","5455.00","11378.00","1301.00","11378.00","1301.00","3633.00","8110.00","10359.00","10544.00","11378.00","5573.00","3961.00","4364.00","4885.00","3417.00","2262.00","1853.00","1301.00","1906.00","2421.00","3161.00","7172.00","7829.00","6629.00","7358.00","6254.00","6853.00","5817.00","3878.00"
"2016-05-07","2","104468.00","4353.00","7935.00","812","7935.00","812","3057.00","6166.00","7490.00","7847.00","7935.00","4840.00","3884.00","3676.00","3951.00","2394.00","1579.00","1243.00","812","1310.00","1674.00","2335.00","5436.00","5463.00","5656.00","6234.00","5387.00","6223.00","5666.00","4210.00"
"2016-05-08","1","26294.00","1096.00","6319.00","0","6319.00","10","6319.00","5846.00","4281.00","766","79","10","252","145","68","715","1730.00","1373.00","973","405","135","210","20","214","316","577","462","915","483","0"
"2016-05-08","2","21346.00","889","5772.00","0","5772.00","24","5772.00","5343.00","3589.00","603","46","0","99","108","37","533","1175.00","912","636","318","142","143","24","148","233","449","272","502","262","0"
"2016-05-09","1","8382.00","349","1454.00","0","1454.00","5","0","224","437","719","666","1071.00","1454.00","1316.00","953","564","685","288","5","0","0","0","0","0","0","0","0","0","0","0"
"2016-05-09","2","4440.00","185","833","0","833","93","0","93","222","312","302","569","833","679","521","384","399","126","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-05-10","1","78868.00","3286.00","11602.00","0","11602.00","73","0","0","0","0","0","0","0","0","0","0","73","1298.00","4151.00","2018.00","3863.00","4487.00","9891.00","11602.00","10849.00","8862.00","6035.00","4219.00","3433.00","8087.00"
"2016-05-10","2","58481.00","2437.00","7900.00","0","7900.00","68","0","0","0","0","0","0","0","0","0","0","68","1024.00","3338.00","1564.00","3383.00","3167.00","7037.00","7900.00","7423.00","6444.00","4578.00","3565.00","2721.00","6269.00"
"2016-05-11","1","51365.00","2140.00","8011.00","0","8011.00","4","3399.00","2143.00","3995.00","5249.00","7110.00","8011.00","7037.00","3047.00","2265.00","1825.00","1717.00","1308.00","1070.00","557","857","1061.00","415","0","0","4","0","150","137","8"
"2016-05-11","2","42362.00","1765.00","6742.00","0","6742.00","2","2776.00","2301.00","3370.00","4267.00","5909.00","6742.00","6057.00","2562.00","1844.00","1432.00","1389.00","930","683","394","545","743","227","0","0","0","0","86","103","2"
"2016-05-12","1","49424.00","2059.00","3669.00","268","3669.00","268","268","2065.00","2975.00","2619.00","2596.00","2490.00","2430.00","1750.00","2099.00","1507.00","1196.00","1209.00","2068.00","1999.00","1063.00","1922.00","2912.00","3669.00","3328.00","2417.00","2340.00","1884.00","1596.00","1022.00"
"2016-05-12","2","27387.00","1141.00","1734.00","119","1734.00","119","119","1032.00","1734.00","1422.00","1567.00","1412.00","1436.00","1005.00","1085.00","714","609","610","1139.00","945","446","910","1262.00","1718.00","1579.00","1310.00","1685.00","1566.00","1272.00","810"
"2016-05-13","1","17060.00","711","3136.00","0","3136.00","4","496","4","0","0","0","971","2129.00","1469.00","875","1818.00","316","24","1573.00","3136.00","1990.00","1096.00","328","62","420","6","0","207","140","0"
"2016-05-13","2","12494.00","521","2252.00","0","2252.00","2","322","2","0","0","0","659","1323.00","1058.00","739","1571.00","337","0","1075.00","2252.00","1545.00","751","249","55","340","0","0","115","101","0"
"2016-05-14","1","17737.00","739","1582.00","0","1582.00","9","0","124","578","509","501","416","608","1014.00","1329.00","1582.00","1310.00","1035.00","1126.00","1194.00","1175.00","1104.00","911","659","265","9","354","572","453","909"
"2016-05-14","2","11258.00","469","959","0","959","4","0","74","263","331","352","273","360","668","812","959","762","729","684","778","748","692","590","444","106","4","265","354","324","686"
"2016-05-15","1","105459.00","4394.00","11872.00","949","11872.00","949","1680.00","2747.00","1831.00","2261.00","1286.00","949","1798.00","3065.00","3530.00","5910.00","7717.00","7888.00","8052.00","1952.00","3554.00","5671.00","2441.00","2455.00","5888.00","7065.00","6255.00","2450.00","7142.00","11872.00"
"2016-05-15","2","61788.00","2575.00","7944.00","530","7944.00","530","775","1341.00","965","1334.00","908","530","825","1343.00","1935.00","2888.00","3971.00","4506.00","4458.00","841","2212.00","2685.00","1025.00","1122.00","3480.00","4862.00","4818.00","1571.00","5449.00","7944.00"
"2016-05-16","1","181714.00","7571.00","11928.00","2053.00","11928.00","2053.00","11928.00","11521.00","11418.00","10905.00","11879.00","10844.00","10914.00","9362.00","8430.00","9158.00","10433.00","9092.00","9617.00","7001.00","5137.00","4270.00","5168.00","2794.00","2053.00","2586.00","4709.00","4675.00","3844.00","3976.00"
"2016-05-16","2","132523.00","5522.00","7998.00","1701.00","7998.00","1701.00","7985.00","7992.00","7998.00","7980.00","7910.00","7624.00","7410.00","6312.00","6350.00","6611.00","7193.00","6554.00","6666.00","4706.00","3645.00","3366.00","3551.00","2272.00","1701.00","2512.00","4496.00","4403.00","3699.00","3587.00"
"2016-05-17","1","51895.00","2162.00","4687.00","0","4687.00","268","2881.00","2119.00","1811.00","1979.00","2945.00","3288.00","1950.00","1122.00","2909.00","4687.00","0","0","0","757","4506.00","3863.00","3896.00","4066.00","3153.00","2695.00","1639.00","904","457","268"
"2016-05-17","2","38237.00","1593.00","3843.00","0","3843.00","106","2538.00","1986.00","1803.00","2056.00","3012.00","3290.00","2098.00","1137.00","2345.00","3843.00","0","0","0","331","2201.00","2202.00","2284.00","2273.00","1696.00","1564.00","899","419","154","106"
"2016-05-18","1","1614.00","67","301","0","301","4","232","21","124","301","210","198","69","0","0","0","30","181","156","82","4","0","6","0","0","0","0","0","0","0"
"2016-05-18","2","709","30","160","0","160","2","84","18","34","106","76","58","10","0","0","0","28","160","80","47","6","0","2","0","0","0","0","0","0","0"
"2016-05-19","1","1852.00","77","578","0","578","3","0","8","0","0","0","0","0","0","0","59","140","0","95","3","249","236","578","252","0","0","0","0","0","232"
"2016-05-19","2","1527.00","64","480","0","480","2","0","4","0","0","0","0","0","0","0","30","110","0","22","2","210","247","480","237","0","0","0","0","0","185"
"2016-05-20","1","14469.00","603","1680.00","39","1680.00","39","278","513","639","343","468","607","743","896","778","629","724","382","439","536","823","1625.00","1680.00","1013.00","290","39","294","468","114","148"
"2016-05-20","2","8609.00","359","1164.00","0","1164.00","94","160","232","273","159","236","337","428","470","424","349","318","212","278","393","609","1109.00","1164.00","610","200","0","229","225","94","100"
"2016-05-21","1","16135.00","672","1427.00","242","1427.00","242","585","469","485","596","396","364","337","439","641","1163.00","1357.00","1427.00","1246.00","1024.00","817","541","1079.00","586","389","459","701","481","242","311"
"2016-05-21","2","10663.00","444","934","193","934","193","377","322","276","427","317","265","228","292","424","818","809","934","826","641","499","333","682","340","259","336","475","352","193","238"
"2016-05-22","1","12889.00","537","1543.00","0","1543.00","2","301","284","206","349","427","412","451","357","680","1171.00","1543.00","1335.00","939","1073.00","811","712","851","222","29","2","4","0","38","692"
"2016-05-22","2","8632.00","360","977","0","977","2","238","201","164","203","277","282","293","204","406","781","977","826","671","735","506","411","584","138","2","4","8","0","82","639"
"2016-05-23","1","50327.00","2097.00","4799.00","0","4799.00","15","616","135","0","0","15","532","96","185","368","703","1737.00","3006.00","2719.00","4179.00","4799.00","4638.00","4184.00","3201.00","2890.00","2655.00","2687.00","3472.00","4455.00","3055.00"
"2016-05-23","2","32685.00","1362.00","3611.00","0","3611.00","12","470","126","0","0","12","365","100","135","236","667","1679.00","2339.00","1901.00","2636.00","3398.00","3611.00","3086.00","2160.00","1513.00","1419.00","1263.00","1724.00","2456.00","1389.00"
"2016-05-24","1","101706.00","4238.00","7998.00","756","7998.00","756","3665.00","4245.00","5868.00","4693.00","6528.00","7998.00","7591.00","7796.00","5368.00","6895.00","5545.00","6653.00","4674.00","2064.00","3234.00","1907.00","756","2272.00","1285.00","2804.00","2218.00","2690.00","2615.00","2342.00"
"2016-05-24","2","68030.00","2835.00","5651.00","750","5651.00","750","1712.00","2150.00","2837.00","1920.00","3068.00","3992.00","4158.00","4056.00","2908.00","5384.00","4529.00","5651.00","4273.00","1784.00","2507.00","1467.00","750","2031.00","1574.00","2513.00","1828.00","2603.00","2296.00","2039.00"
"2016-05-25","1","28850.00","1202.00","4676.00","0","4676.00","5","1046.00","2656.00","2496.00","2738.00","3536.00","4676.00","4536.00","1920.00","803","533","0","10","684","1754.00","275","5","0","0","188","305","197","0","0","492"
"2016-05-25","2","24347.00","1014.00","3430.00","0","3430.00","8","929","2324.00","2564.00","2745.00","2897.00","3430.00","3161.00","2093.00","1011.00","433","0","8","457","1087.00","201","0","0","0","94","261","210","0","0","442"
"2016-05-26","1","6821.00","284","1436.00","0","1436.00","2","1173.00","402","52","0","207","0","0","0","0","0","0","210","91","47","30","2","423","235","126","262","174","1436.00","1366.00","585"
"2016-05-26","2","6504.00","271","1319.00","0","1319.00","2","1160.00","266","30","0","224","0","0","0","0","0","0","118","25","2","18","8","295","333","276","447","247","1319.00","1218.00","518"
"2016-05-27","1","4113.00","171","1223.00","0","1223.00","4","12","7","0","757","1027.00","1223.00","355","373","169","4","0","0","26","25","0","135","0","0","0","0","0","0","0","0"
"2016-05-27","2","4352.00","181","1267.00","0","1267.00","5","5","0","0","729","1254.00","1267.00","407","280","166","27","0","0","17","47","0","141","0","0","0","0","0","0","12","0"
"2016-05-28","1","5899.00","246","1395.00","0","1395.00","4","0","0","43","0","267","1395.00","884","689","1141.00","833","250","68","81","84","20","4","0","0","0","15","125","0","0","0"
"2016-05-28","2","3441.00","143","876","0","876","22","0","0","22","0","150","876","562","505","624","453","105","42","45","29","0","0","0","0","0","0","28","0","0","0"
"2016-05-29","1","37911.00","1580.00","7622.00","0","7622.00","1","0","0","0","383","0","1","45","181","82","83","19","37","0","436","972","1384.00","574","541","2531.00","5138.00","4588.00","6883.00","7622.00","6411.00"
"2016-05-29","2","32200.00","1342.00","6322.00","0","6322.00","2","0","0","0","243","0","0","2","74","36","38","0","0","0","288","648","1350.00","505","513","2426.00","4605.00","3851.00","5490.00","6322.00","5809.00"
"2016-05-30","1","87510.00","3646.00","7837.00","1005.00","7837.00","1005.00","7755.00","7837.00","5361.00","4772.00","6040.00","7133.00","6080.00","5270.00","5927.00","5842.00","3748.00","3309.00","2321.00","1847.00","1377.00","1016.00","1005.00","1233.00","1425.00","2295.00","1613.00","1158.00","1625.00","1521.00"
"2016-05-30","2","71928.00","2997.00","6430.00","839","6430.00","839","6430.00","6401.00","4376.00","4352.00","5543.00","5998.00","5548.00","4034.00","4209.00","3726.00","2492.00","2326.00","1672.00","1194.00","1257.00","839","845","983","1364.00","2147.00","1432.00","1095.00","1763.00","1902.00"
"2016-05-31","1","28142.00","1173.00","3352.00","0","3352.00","64","1113.00","2340.00","3352.00","2980.00","1621.00","801","738","573","769","817","848","952","961","878","1000.00","1368.00","1277.00","64","322","0","295","84","2323.00","2666.00"
"2016-05-31","2","27299.00","1137.00","3762.00","0","3762.00","40","1024.00","2747.00","3762.00","3276.00","1966.00","958","673","497","511","630","645","651","687","759","1004.00","1305.00","1296.00","104","234","0","295","40","1670.00","2565.00"
"2016-06-01","1","46169.00","1924.00","3731.00","1","3731.00","1","2573.00","2234.00","2528.00","3250.00","3731.00","3153.00","126","1","187","676","1241.00","1906.00","3157.00","3618.00","3415.00","3205.00","2305.00","3250.00","1753.00","922","388","595","811","1144.00"
"2016-06-01","2","36224.00","1509.00","3869.00","0","3869.00","70","2323.00","2232.00","2253.00","3058.00","3535.00","3869.00","185","0","70","326","756","1163.00","2201.00","2526.00","2317.00","2099.00","1642.00","2055.00","1234.00","589","220","314","548","709"
"2016-06-02","1","22316.00","930","1933.00","0","1933.00","92","1312.00","1752.00","1154.00","1909.00","1662.00","1499.00","1086.00","1530.00","1078.00","1410.00","1933.00","1697.00","1017.00","1310.00","846","545","370","92","0","0","0","0","0","114"
"2016-06-02","2","13337.00","556","1138.00","0","1138.00","54","780","1110.00","683","1101.00","960","796","618","822","754","814","1138.00","1039.00","629","770","620","301","234","54","0","0","0","0","0","114"
"2016-06-03","1","11895.00","496","1419.00","0","1419.00","1","0","1","670","617","886","311","99","48","0","246","705","693","622","574","673","717","426","162","211","6","329","1419.00","1361.00","1119.00"
"2016-06-03","2","7307.00","304","1038.00","0","1038.00","10","0","0","334","307","463","184","20","22","0","103","305","319","316","291","354","460","355","170","144","10","287","978","1038.00","847"
"2016-06-04","1","106630.00","4443.00","8546.00","1071.00","8546.00","1071.00","1259.00","1071.00","1194.00","1485.00","3567.00","5601.00","2594.00","5075.00","2080.00","1836.00","7623.00","8546.00","7611.00","8163.00","7227.00","7244.00","8369.00","7355.00","4847.00","3863.00","2027.00","2210.00","2671.00","3112.00"
"2016-06-04","2","69216.00","2884.00","5551.00","925","5551.00","925","998","925","969","1210.00","2859.00","3042.00","1950.00","3252.00","1281.00","1175.00","4332.00","5518.00","4892.00","5312.00","4747.00","4691.00","5551.00","4644.00","3478.00","2541.00","1281.00","1378.00","1505.00","1685.00"
"2016-06-05","1","50487.00","2104.00","5585.00","657","5585.00","657","3527.00","5585.00","4273.00","3554.00","2299.00","1656.00","1671.00","2255.00","2415.00","1487.00","1725.00","1247.00","657","1368.00","1661.00","1184.00","1148.00","1855.00","1304.00","1525.00","1662.00","1695.00","2023.00","2711.00"
"2016-06-05","2","30017.00","1251.00","3341.00","367","3341.00","367","2118.00","3341.00","2249.00","1918.00","1340.00","919","977","1429.00","1428.00","1059.00","1014.00","715","367","772","1001.00","602","601","1125.00","945","1146.00","1011.00","1014.00","1187.00","1739.00"
"2016-06-06","1","35709.00","1488.00","3358.00","0","3358.00","57","2802.00","2853.00","2833.00","3358.00","3020.00","2939.00","2965.00","2137.00","1932.00","1750.00","1187.00","1531.00","2530.00","1308.00","747","597","523","338","184","0","0","0","57","118"
"2016-06-06","2","21219.00","884","2138.00","0","2138.00","32","1847.00","1863.00","1930.00","2138.00","1693.00","1669.00","1793.00","1208.00","1118.00","936","666","895","1235.00","849","451","341","288","192","75","0","0","0","0","32"
"2016-06-07","1","493","21","266","0","266","7","0","0","0","0","0","0","0","0","40","266","81","0","0","99","7","0","0","0","0","0","0","0","0","0"
"2016-06-07","2","229","10","107","0","107","2","0","0","0","0","0","0","0","0","2","80","40","0","0","107","0","0","0","0","0","0","0","0","0","0"
